timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1573267167108,10016,HTTP Request,504,Gateway Time-out,Thread Group 1-2601,text,false,Test failed: text expected to contain /200/,308,210,3996,3996,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10016,0,8
1573267167107,10016,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2601,,false,,308,210,3996,3996,null,10016,1,8
1573267167109,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-2605,text,false,Test failed: text expected to contain /200/,308,210,3996,3996,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,7
1573267167108,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2605,,false,,308,210,3996,3996,null,10015,1,7
1573267167108,10017,HTTP Request,504,Gateway Time-out,Thread Group 1-2600,text,false,Test failed: text expected to contain /200/,308,210,3994,3994,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10017,0,9
1573267167107,10017,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2600,,false,,308,210,3994,3994,null,10017,1,9
1573267167111,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-2604,text,false,Test failed: text expected to contain /200/,308,210,3993,3993,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,8
1573267167109,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2604,,false,,308,210,3993,3993,null,10015,2,8
1573267167117,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2608,text,false,Test failed: text expected to contain /200/,308,210,3992,3992,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,6
1573267167114,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-2607,text,false,Test failed: text expected to contain /200/,308,210,3992,3992,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,7
1573267167117,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2608,,false,,308,210,3992,3992,null,10012,0,6
1573267167113,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2607,,false,,308,210,3992,3992,null,10015,2,7
1573267167121,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2609,text,false,Test failed: text expected to contain /200/,308,210,3990,3990,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167121,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2609,,false,,308,210,3990,3990,null,10013,0,6
1573267167127,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2610,text,false,Test failed: text expected to contain /200/,308,210,3989,3989,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,6
1573267167126,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2610,,false,,308,210,3989,3989,null,10012,1,6
1573267167131,10010,HTTP Request,504,Gateway Time-out,Thread Group 1-2611,text,false,Test failed: text expected to contain /200/,308,210,3988,3988,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10010,0,5
1573267167130,10010,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2611,,false,,308,210,3988,3988,null,10010,2,5
1573267167135,10011,HTTP Request,504,Gateway Time-out,Thread Group 1-2612,text,false,Test failed: text expected to contain /200/,308,210,3987,3987,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10011,0,5
1573267167134,10011,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2612,,false,,308,210,3987,3987,null,10011,2,5
1573267167138,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2613,text,false,Test failed: text expected to contain /200/,308,210,3986,3986,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167138,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2613,,false,,308,210,3986,3986,null,10013,0,6
1573267167142,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2614,text,false,Test failed: text expected to contain /200/,308,210,3985,3985,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167142,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2614,,false,,308,210,3985,3985,null,10013,0,6
1573267167146,10011,HTTP Request,504,Gateway Time-out,Thread Group 1-2615,text,false,Test failed: text expected to contain /200/,308,210,3984,3984,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10011,0,6
1573267167146,10011,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2615,,false,,308,210,3984,3984,null,10011,1,6
1573267167157,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2618,text,false,Test failed: text expected to contain /200/,308,210,3983,3983,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,5
1573267167157,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2618,,false,,308,210,3983,3983,null,10014,0,5
1573267167150,10021,HTTP Request,504,Gateway Time-out,Thread Group 1-2616,text,false,Test failed: text expected to contain /200/,308,210,3983,3983,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10021,0,6
1573267167150,10021,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2616,,false,,308,210,3983,3983,null,10021,0,6
1573267167153,10019,HTTP Request,504,Gateway Time-out,Thread Group 1-2617,text,false,Test failed: text expected to contain /200/,308,210,3983,3983,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10019,0,6
1573267167153,10019,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2617,,false,,308,210,3983,3983,null,10019,0,6
1573267167162,10017,HTTP Request,504,Gateway Time-out,Thread Group 1-2619,text,false,Test failed: text expected to contain /200/,308,210,3980,3980,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10017,0,7
1573267167161,10017,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2619,,false,,308,210,3980,3980,null,10017,1,7
1573267167166,10017,HTTP Request,504,Gateway Time-out,Thread Group 1-2620,text,false,Test failed: text expected to contain /200/,308,210,3979,3979,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10017,0,11
1573267167165,10017,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2620,,false,,308,210,3979,3979,null,10017,1,11
1573267167170,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2621,text,false,Test failed: text expected to contain /200/,308,210,3978,3978,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,8
1573267167169,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2621,,false,,308,210,3978,3978,null,10014,2,8
1573267167175,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2622,text,false,Test failed: text expected to contain /200/,308,210,3977,3977,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267167174,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2622,,false,,308,210,3977,3977,null,10012,1,5
1573267167178,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2623,text,false,Test failed: text expected to contain /200/,308,210,3976,3976,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267167177,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2623,,false,,308,210,3976,3976,null,10012,1,5
1573267158475,18717,HTTP Request,200,,Thread Group 1-423,text,true,,371,210,3975,3975,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,18716,0,9
1573267158458,18717,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-423,,true,,371,210,3975,3975,null,18716,17,9
1573267167182,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2624,text,false,Test failed: text expected to contain /200/,308,210,3974,3974,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267167181,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2624,,false,,308,210,3974,3974,null,10012,1,5
1573267157778,19416,HTTP Request,200,,Thread Group 1-272,text,true,,371,210,3974,3974,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,19416,0,7
1573267157775,19416,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-272,,true,,371,210,3974,3974,null,19416,4,7
1573267158146,19049,HTTP Request,200,,Thread Group 1-362,text,true,,371,210,3972,3972,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,19049,0,8
1573267158144,19049,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-362,,true,,371,210,3972,3972,null,19049,3,8
1573267161280,15918,HTTP Request,200,,Thread Group 1-1137,text,true,,371,210,3971,3971,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,15918,0,9
1573267161279,15918,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1137,,true,,371,210,3971,3971,null,15918,2,9
1573267167185,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2625,text,false,Test failed: text expected to contain /200/,308,210,3971,3971,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,8
1573267167185,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2625,,false,,308,210,3971,3971,null,10014,1,8
1573267167201,10020,HTTP Request,504,Gateway Time-out,Thread Group 1-2629,text,false,Test failed: text expected to contain /200/,308,210,3969,3969,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10020,0,10
1573267167201,10020,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2629,,false,,308,210,3969,3969,null,10020,0,10
1573267167211,10016,HTTP Request,504,Gateway Time-out,Thread Group 1-2631,text,false,Test failed: text expected to contain /200/,308,210,3968,3968,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10016,0,8
1573267167210,10016,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2631,,false,,308,210,3968,3968,null,10016,1,8
1573267167216,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2632,text,false,Test failed: text expected to contain /200/,308,210,3967,3967,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167216,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2632,,false,,308,210,3967,3967,null,10013,0,6
1573267167222,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2633,text,false,Test failed: text expected to contain /200/,308,210,3966,3966,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,5
1573267167221,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2633,,false,,308,210,3966,3966,null,10013,1,5
1573267167227,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2634,text,false,Test failed: text expected to contain /200/,308,210,3965,3965,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,6
1573267167226,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2634,,false,,308,210,3965,3965,null,10012,1,6
1573267167231,10011,HTTP Request,504,Gateway Time-out,Thread Group 1-2635,text,false,Test failed: text expected to contain /200/,308,210,3964,3964,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10011,0,5
1573267167230,10011,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2635,,false,,308,210,3964,3964,null,10011,1,5
1573267167233,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2636,text,false,Test failed: text expected to contain /200/,308,210,3963,3963,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167233,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2636,,false,,308,210,3963,3963,null,10013,0,6
1573267167237,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2637,text,false,Test failed: text expected to contain /200/,308,210,3962,3962,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167237,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2637,,false,,308,210,3962,3962,null,10013,1,6
1573267167242,10016,HTTP Request,504,Gateway Time-out,Thread Group 1-2638,text,false,Test failed: text expected to contain /200/,308,210,3961,3961,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10016,0,7
1573267167241,10016,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2638,,false,,308,210,3961,3961,null,10016,2,7
1573267167245,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2639,text,false,Test failed: text expected to contain /200/,308,210,3961,3961,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267167245,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2639,,false,,308,210,3961,3961,null,10014,0,7
1573267167249,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2640,text,false,Test failed: text expected to contain /200/,308,210,3959,3959,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267167248,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2640,,false,,308,210,3959,3959,null,10012,1,5
1573267167253,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2641,text,false,Test failed: text expected to contain /200/,308,210,3958,3958,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,5
1573267167252,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2641,,false,,308,210,3958,3958,null,10013,1,5
1573267167255,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2642,text,false,Test failed: text expected to contain /200/,308,210,3957,3957,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267167254,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2642,,false,,308,210,3957,3957,null,10012,1,5
1573267167259,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2643,text,false,Test failed: text expected to contain /200/,308,210,3956,3956,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167259,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2643,,false,,308,210,3956,3956,null,10013,0,6
1573267167264,10010,HTTP Request,504,Gateway Time-out,Thread Group 1-2644,text,false,Test failed: text expected to contain /200/,308,210,3955,3955,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10010,0,4
1573267167263,10010,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2644,,false,,308,210,3955,3955,null,10010,1,4
1573267167266,10011,HTTP Request,504,Gateway Time-out,Thread Group 1-2645,text,false,Test failed: text expected to contain /200/,308,210,3954,3954,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10011,0,5
1573267167265,10011,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2645,,false,,308,210,3954,3954,null,10011,2,5
1573267167270,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2646,text,false,Test failed: text expected to contain /200/,308,210,3953,3953,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267167270,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2646,,false,,308,210,3953,3953,null,10013,0,6
1573267167275,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2647,text,false,Test failed: text expected to contain /200/,308,210,3952,3952,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10011,0,5
1573267167275,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2647,,false,,308,210,3952,3952,null,10011,0,5
1573267167282,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-2649,text,false,Test failed: text expected to contain /200/,308,210,3951,3951,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,6
1573267167282,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2649,,false,,308,210,3951,3951,null,10012,0,6
1573267158608,18882,HTTP Request,200,,Thread Group 1-475,text,true,,371,210,3950,3950,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,18882,0,10
1573267158607,18882,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-475,,true,,371,210,3950,3950,null,18882,2,10
1573267160537,16956,HTTP Request,200,,Thread Group 1-947,text,true,,371,210,3949,3949,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,16955,0,6
1573267160536,16956,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-947,,true,,371,210,3949,3949,null,16955,2,6
1573267160333,17162,HTTP Request,200,,Thread Group 1-892,text,true,,371,210,3948,3948,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,17162,0,5
1573267160333,17162,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-892,,true,,371,210,3948,3948,null,17162,0,5
1573267158202,19295,HTTP Request,200,,Thread Group 1-375,text,true,,371,210,3947,3947,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,19295,0,6
1573267158201,19295,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-375,,true,,371,210,3947,3947,null,19295,2,6
1573267160171,17337,HTTP Request,200,,Thread Group 1-859,text,true,,371,210,3946,3946,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,17337,0,8
1573267160170,17337,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-859,,true,,371,210,3946,3946,null,17337,1,8
1573267158689,18821,HTTP Request,200,,Thread Group 1-498,text,true,,371,210,3945,3945,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,18821,0,6
1573267158688,18821,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-498,,true,,371,210,3945,3945,null,18821,1,6
1573267158213,19299,HTTP Request,200,,Thread Group 1-377,text,true,,371,210,3944,3944,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,19299,0,7
1573267158211,19299,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-377,,true,,371,210,3944,3944,null,19299,2,7
1573267167562,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-2715,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,9
1573267167561,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2715,,false,,308,210,3943,3943,null,10015,2,9
1573267167569,10019,HTTP Request,504,Gateway Time-out,Thread Group 1-2717,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10019,0,7
1573267167567,10019,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2717,,false,,308,210,3943,3943,null,10019,2,7
1573267167565,10024,HTTP Request,504,Gateway Time-out,Thread Group 1-2716,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10024,0,9
1573267167564,10024,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2716,,false,,308,210,3943,3943,null,10024,1,9
1573267160781,16809,HTTP Request,200,,Thread Group 1-1012,text,true,,371,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,16733,0,8
1573267160780,16809,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1012,,true,,371,210,3943,3943,null,16733,1,8
1573267167577,10017,HTTP Request,504,Gateway Time-out,Thread Group 1-2719,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10017,0,10
1573267167576,10017,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2719,,false,,308,210,3943,3943,null,10017,1,10
1573267167581,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2720,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,8
1573267161602,15993,HTTP Request,200,,Thread Group 1-1226,text,true,,371,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,15993,0,7
1573267161601,15993,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1226,,true,,371,210,3943,3943,null,15993,2,7
1573267167579,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2720,,false,,308,210,3943,3943,null,10014,3,8
1573267167583,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2722,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,8
1573267167582,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2722,,false,,308,210,3943,3943,null,10014,1,8
1573267159096,18510,HTTP Request,200,,Thread Group 1-602,text,true,,371,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,18319,0,6
1573267159094,18510,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-602,,true,,371,210,3943,3943,null,18319,2,6
1573267167592,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2724,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,8
1573267167591,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2724,,false,,308,210,3943,3943,null,10014,1,8
1573267167595,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-2721,text,false,Test failed: text expected to contain /200/,308,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267167594,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2721,,false,,308,210,3943,3943,null,10014,1,7
1573267161223,16386,HTTP Request,200,,Thread Group 1-1119,text,true,,371,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,16386,0,7
1573267161222,16386,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1119,,true,,371,210,3943,3943,null,16386,2,7
1573267160306,17306,HTTP Request,200,,Thread Group 1-884,text,true,,371,210,3943,3943,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,17306,0,6
1573267160305,17306,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-884,,true,,371,210,3943,3943,null,17306,1,6
1573267167624,10011,HTTP Request,504,Gateway Time-out,Thread Group 1-2731,text,false,Test failed: text expected to contain /200/,308,210,3930,3930,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10011,0,7
1573267167623,10011,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2731,,false,,308,210,3930,3930,null,10011,1,7
1573267167628,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-2732,text,false,Test failed: text expected to contain /200/,308,210,3929,3929,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,7
